lamda	 DiffPhase
404.086010 -1.968826e-05 
404.092010 -1.968729e-05 
404.098010 -1.968632e-05 
404.104010 -1.968535e-05 
404.110010 -1.968438e-05 
404.116010 -1.968342e-05 
404.122010 -1.968246e-05 
404.128010 -1.968150e-05 
404.134010 -1.968054e-05 
404.140010 -1.967959e-05 
404.146010 -1.967863e-05 
404.152010 -1.967768e-05 
404.158010 -1.967673e-05 
404.164010 -1.967579e-05 
404.170010 -1.967484e-05 
404.176010 -1.967390e-05 
404.182010 -1.967296e-05 
404.188010 -1.967203e-05 
404.194010 -1.967109e-05 
404.200010 -1.967016e-05 
404.206010 -1.966923e-05 
404.212010 -1.966831e-05 
404.218010 -1.966738e-05 
404.224010 -1.966646e-05 
404.230010 -1.966554e-05 
404.236010 -1.966462e-05 
404.242010 -1.966371e-05 
404.248010 -1.966280e-05 
404.254010 -1.966189e-05 
404.260010 -1.966098e-05 
404.266010 -1.966008e-05 
404.272010 -1.965918e-05 
404.278010 -1.965828e-05 
404.284010 -1.965738e-05 
404.290010 -1.965649e-05 
404.296010 -1.965560e-05 
404.302010 -1.965471e-05 
404.308010 -1.965383e-05 
404.314010 -1.965295e-05 
404.320010 -1.965207e-05 
404.326010 -1.965119e-05 
404.332010 -1.965032e-05 
404.338010 -1.964945e-05 
404.344010 -1.964858e-05 
404.350010 -1.964772e-05 
404.356010 -1.964685e-05 
404.362010 -1.964600e-05 
404.368010 -1.964514e-05 
404.374010 -1.964429e-05 
404.380010 -1.964344e-05 
404.386010 -1.964259e-05 
404.392010 -1.964175e-05 
404.398010 -1.964091e-05 
404.404010 -1.964007e-05 
404.410010 -1.963923e-05 
404.416010 -1.963840e-05 
404.422010 -1.963757e-05 
404.428010 -1.963675e-05 
404.434010 -1.963592e-05 
404.440010 -1.963511e-05 
404.446010 -1.963429e-05 
404.452010 -1.963348e-05 
404.458010 -1.963267e-05 
404.464010 -1.963186e-05 
404.470010 -1.963106e-05 
404.476010 -1.963026e-05 
404.482010 -1.962946e-05 
404.488010 -1.962866e-05 
404.494010 -1.962787e-05 
404.500010 -1.962709e-05 
404.506010 -1.962630e-05 
404.512010 -1.962552e-05 
404.518010 -1.962474e-05 
404.524010 -1.962397e-05 
404.530010 -1.962320e-05 
404.536010 -1.962243e-05 
404.542010 -1.962167e-05 
404.548010 -1.962091e-05 
404.554010 -1.962015e-05 
404.560010 -1.961939e-05 
404.566010 -1.961864e-05 
404.572010 -1.961790e-05 
404.578010 -1.961715e-05 
404.584010 -1.961641e-05 
404.590010 -1.961567e-05 
404.596010 -1.961494e-05 
404.602010 -1.961421e-05 
404.608010 -1.961348e-05 
404.614010 -1.961276e-05 
404.620010 -1.961204e-05 
404.626010 -1.961132e-05 
404.632010 -1.961061e-05 
404.638010 -1.960990e-05 
404.644010 -1.960919e-05 
404.650010 -1.960849e-05 
404.656010 -1.960779e-05 
404.662010 -1.960709e-05 
404.668010 -1.960640e-05 
404.674010 -1.960571e-05 
404.680010 -1.960502e-05 
404.686010 -1.960434e-05 
404.692010 -1.960366e-05 
404.698010 -1.960299e-05 
404.704010 -1.960232e-05 
404.710010 -1.960165e-05 
404.716010 -1.960098e-05 
404.722010 -1.960032e-05 
404.728010 -1.959967e-05 
404.734010 -1.959901e-05 
404.740010 -1.959836e-05 
404.746010 -1.959772e-05 
404.752010 -1.959707e-05 
404.758010 -1.959643e-05 
404.764010 -1.959580e-05 
404.770010 -1.959516e-05 
404.776010 -1.959454e-05 
404.782010 -1.959391e-05 
404.788010 -1.959329e-05 
404.794010 -1.959267e-05 
404.800010 -1.959206e-05 
404.806010 -1.959144e-05 
404.812010 -1.959084e-05 
404.818010 -1.959023e-05 
404.824010 -1.958963e-05 
404.830010 -1.958904e-05 
404.836010 -1.958844e-05 
404.842010 -1.958785e-05 
404.848010 -1.958727e-05 
404.854010 -1.958668e-05 
404.860010 3.183264e-02 
404.866010 -1.958553e-05 
404.872010 -1.958496e-05 
404.878010 -1.958439e-05 
404.884010 -1.958383e-05 
404.890010 -1.958327e-05 
404.896010 -1.958271e-05 
404.902010 -1.958215e-05 
404.908010 -1.958160e-05 
404.914010 -1.958106e-05 
404.920010 -1.958051e-05 
404.926010 -1.957997e-05 
404.932010 -1.957944e-05 
404.938010 -1.957891e-05 
404.944010 -1.957838e-05 
404.950010 -1.957785e-05 
404.956010 -1.957733e-05 
404.962010 -1.957681e-05 
404.968010 -1.957630e-05 
404.974010 -1.957579e-05 
404.980010 -1.957528e-05 
404.986010 -1.957477e-05 
404.992010 -1.957427e-05 
404.998010 -1.957378e-05 
405.004010 -1.957328e-05 
405.010010 -1.957279e-05 
405.016010 -1.957231e-05 
405.022010 -1.957182e-05 
405.028010 -1.957134e-05 
405.034010 -1.957087e-05 
405.040010 -1.957039e-05 
405.046010 -1.956992e-05 
405.052010 -1.956946e-05 
405.058010 -1.956900e-05 
405.064010 -1.956854e-05 
405.070010 -1.956808e-05 
405.076010 -1.956763e-05 
405.082010 -1.956718e-05 
405.088010 -1.956673e-05 
405.094010 -1.956629e-05 
405.100010 -1.956585e-05 
405.106010 -1.956542e-05 
