lamda	 DiffPhase
724.420010 -4.483546e-04 
724.450010 -3.459524e-04 
724.480010 -4.914847e-04 
724.510010 -1.013486e-03 
724.540010 -9.060279e-04 
724.570010 -4.400578e-04 
724.600010 -3.464397e-04 
724.630010 -5.017232e-04 
724.660010 -1.029224e-03 
724.690010 5.484292e-03 
724.720010 -4.326586e-04 
724.750010 -3.470917e-04 
724.780010 -5.117265e-04 
724.810010 -1.043075e-03 
724.840010 -8.674461e-04 
724.870010 -4.260707e-04 
724.900010 -3.478690e-04 
724.930010 -5.214159e-04 
724.960010 -1.055139e-03 
724.990010 5.520447e-03 
725.020010 -4.202174e-04 
725.050010 -3.487348e-04 
725.080010 -5.307150e-04 
725.110010 -1.065538e-03 
725.140010 -8.338646e-04 
725.170010 -4.150308e-04 
725.200010 -3.496550e-04 
725.230010 -5.395504e-04 
725.260010 -1.074406e-03 
725.290010 5.551367e-03 
725.320010 -4.104508e-04 
725.350010 -3.505977e-04 
725.380010 -5.478519e-04 
725.410010 -1.081883e-03 
725.440010 -8.056511e-04 
725.470010 -4.064246e-04 
725.500010 -3.515335e-04 
725.530010 -5.555542e-04 
725.560010 -1.088108e-03 
725.590010 5.576863e-03 
725.620010 -4.029058e-04 
725.650010 -3.524354e-04 
725.680010 -5.625969e-04 
725.710010 -1.093220e-03 
725.740010 -7.828607e-04 
725.770010 -3.998540e-04 
725.800010 -3.532791e-04 
725.830010 -5.689249e-04 
725.860010 -1.097347e-03 
725.890010 5.596975e-03 
725.920010 -3.972343e-04 
725.950010 -3.540425e-04 
725.980010 -5.744894e-04 
726.010010 -1.100611e-03 
726.040010 -7.653879e-04 
726.070010 -3.950169e-04 
726.100010 -3.547064e-04 
726.130010 -5.792478e-04 
726.160010 -1.103118e-03 
726.190010 5.611850e-03 
726.220010 -3.931768e-04 
726.250010 -3.552544e-04 
726.280010 -5.831640e-04 
726.310010 -1.104961e-03 
726.340010 -7.530704e-04 
726.370010 -3.916934e-04 
726.400010 -3.556726e-04 
726.430010 -5.862085e-04 
726.460010 -1.106217e-03 
726.490010 5.621649e-03 
726.520010 -3.905503e-04 
726.550010 -3.559501e-04 
726.580010 -5.883585e-04 
726.610010 -1.106949e-03 
726.640010 -7.457543e-04 
726.670010 -3.897352e-04 
726.700010 -3.560789e-04 
726.730010 -5.895981e-04 
726.760010 -1.107198e-03 
726.790010 5.626509e-03 
726.820010 -3.892398e-04 
726.850010 -3.560539e-04 
726.880010 -5.899179e-04 
726.910010 -1.106992e-03 
726.940010 -7.433323e-04 
726.970010 -3.890595e-04 
727.000010 -3.558730e-04 
727.030010 -5.893156e-04 
727.060010 -1.106338e-03 
727.090010 5.626504e-03 
727.120010 -3.891936e-04 
727.150010 -3.555369e-04 
727.180010 -5.877954e-04 
727.210010 -1.105226e-03 
727.240010 -7.457624e-04 
727.270010 -3.896451e-04 
727.300010 -3.550494e-04 
727.330010 -5.853682e-04 
727.360010 -1.103629e-03 
727.390010 5.621642e-03 
727.420010 -3.904207e-04 
727.450010 -3.544173e-04 
727.480010 -5.820515e-04 
727.510010 -1.101502e-03 
727.540010 -7.530727e-04 
727.570010 -3.915311e-04 
727.600010 -3.536499e-04 
727.630010 -5.778697e-04 
727.660010 -1.098783e-03 
727.690010 5.611861e-03 
727.720010 -3.929907e-04 
727.750010 -3.527596e-04 
727.780010 -5.728535e-04 
727.810010 -1.095393e-03 
727.840010 -7.653531e-04 
727.870010 -3.948182e-04 
727.900010 -3.517614e-04 
727.930010 -5.670402e-04 
727.960010 -1.091241e-03 
727.990010 5.597048e-03 
728.020010 -3.970364e-04 
728.050010 -3.506730e-04 
